"text_description","kbli_code","kbli_label","kbji_code","kbji_label"
"jualan pulsa dan token listrik.jasa konsumen.warung/kios pulsa token milik sendiri.","61999","AKTIVITAS TELEKOMUNIKASI LAINNYA YTDL","5221","PEMILIK TOKO"
"membantu menjaga warung sembako orang tua.jasa konsumen.warung/kios sembako milik sendiri.","47241","PERDAGANGAN ECERAN BERAS","5223","ASISTEN PENJUALAN TOKO"
"pemilik barakan jamhari ujang rt 28 kel baru.jasa sewa rumah tinggal.sewa barakan bulanan milik sendiri.","68111","REAL ESTAT YANG DIMILIKI SENDIRI ATAU DISEWA","1439","MANAJER JASA LAINNYA YTDL"
"kepala tukang bangunan kayu beton.jasa membuat rumah tinggal.konstruksi rumah tinggal.","41011","KONSTRUKSI GEDUNG HUNIAN","7111","PEKERJA BANGUNAN RUMAH"
"admin tata usaha puskesmas desa runtu.jasa pemerintahan.kesehatan pemerintahan.","86102","AKTIVITAS PUSKESMAS","3343","SEKRETARIS ADMINISTRASI DAN EKSEKUTIF"
"jual beli akesories titanium.anting-anting, gelang, cincin, kalung, bros dari titanium.online shop.","47735","PERDAGANGAN ECERAN BARANG PERHIASAN","5169","TENAGA USAHA JASA PERORANGAN YTDL"
"staff krani transport kebun.jasa perkebunan sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","4322","JURU TATA USAHA PRODUKSI"
"staff pns dinas sosial kab kotawaringin barat.jasa pemerintahan.dinas sosial kab kotawaringin barat.","84124","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG KESEJAHTERAAN SOSIAL","3353","PEGAWAI PEMERINTAH BIDANG JAMINAN SOSIAL"
"menjaga warung sembako.jasa makanan minuman.warung sembako milik sendiri.","47241","PERDAGANGAN ECERAN BERAS","5221","PEMILIK TOKO"
"tukang cuci piring di warung makan.jasa pembantu warung makan.warung makan siap saji.","56102","RUMAH/WARUNG MAKAN","9412","JURU BANTU DAPUR"
"jaga toko yang jual produk kecantikan.jasa skincare.toko kecantikan.","47844","PERDAGANGAN ECERAN KAKI LIMA DAN LOS PASAR KOSMETIK","5242","PERAGA PENJUALAN"
"tukang pijat tradisional.jasa pijat refleksi.tukang pijat panggilan.","96129","AKTIVITAS KEBUGARAN LAINNYA","9622","PEKERJA SERABUTAN"
"tenaga kontrak daerah protokoler sekda kab kotawaringin barat.jasa pemerintahan.protokoler sekda.","84119","KEGIATAN ADMINISTRASI PEMERINTAHAN LAINNYA","4110","TENAGA PERKANTORAN UMUM"
"supir tangki cpo pt askin pangkalan bun.jasa transportasi.kontraktor minyak mentah cpo.","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","9329","BURUH INDUSTRI PENGOLAHAN YTDL"
"kepolisian ri kabupaten sukamara.jasa pemerintahan.keamanan perlindungan masyarakat.","84231","KEPOLISIAN","0215","BINTARA POLRI"
"satpam bank bri kcu pangkalan bun.jasa perbankan.bank bri cabang pangkalan bun.","64121","BANK UMUM KONVENSIONAL","5414","PENJAGA KEAMANAN"
"reseller sandal baju, penjual kue ulang tahun online.jasa reseller makanan.online shop milik pribadi.","47242","PERDAGANGAN ECERAN ROTI, KUE KERING, SERTA KUE BASAH DAN SEJENISNYA","7512","PEMBUAT ROTI, KUE, DAN KEMBANG GULA"
"menjaga warung sembako.jasa produk sembako.warung sembako milik sendiri.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"menjaga warung sembako.jasa produk sembako.warung sembako milik sendiri.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5223","ASISTEN PENJUALAN TOKO"
"mekanik perbaikan sepeda motor.jasa perbaikan sepeda motor.bengkel sepeda motor milik sendiri.","45407","REPARASI DAN PERAWATAN SEPEDA MOTOR","7231","MEKANIK DAN TUKANG REPARASI KENDARAAN BERMOTOR"
"jualan risoles bolu online.jasa kue basah.jualan kue basah online.","47242","PERDAGANGAN ECERAN ROTI, KUE KERING, SERTA KUE BASAH DAN SEJENISNYA","7512","PEMBUAT ROTI, KUE, DAN KEMBANG GULA"
"memanen sawit tempat orang.memanen sawit milik orang.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"menebas dan mencabut rumput di belakang rumah kebun kelapa sawit.merawat pohon kelapa sawit.perkebunan kelapa sawit milik sendiri.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"buruh panen kelapa sawit.hasil memanen sawit masyarakat/ bos.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mencari ikan di sungai.ikan yang di dapat di jual ke pasar.periakanan hasil jerat atau perangkap ikan.","03121","PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT","6222","PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR"
"merawat kebun kelapa sawit milik sendiri yang masih berbuah pasir.menebas anak kayu dan menyemprot rumput-rumput yang ada di piringan kelapa sawit.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"tukang panen buah sawit dan tukang muat buah sawit orang.memanen buah sawit masyarakat atau pemilik kebun.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"merawat dan memanen buah sawit pribadi milik orang.merawat pohon sawit dan memanen buahnya.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"buruh atau tukang panen kelapa sawit punya orang.buah kelapa sawit.perkebunan kelapa sawit memanen sawit dan merawat sawit orang atau pemilik kebun.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit milik orang ( bos).memanen buah kelapa sawit orang.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"menjaga warung milik aendiri.menjual jajanan makanan ringan dan snek untuk anak-anak.penjualan makanan dan minuman kering.","47249","PERDAGANGAN ECERAN MAKANAN LAINNYA","5221","PEMILIK TOKO"
"memanen buah kelapa sawit di kebun orang.memanen buah kelapa sawit.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"pabrik pengolahan crude palm oil (cpo) menjadi minyak goreng pt sbi.bagian laboratorium memonitoring pengolahan cpo menjadi minyak goreng.pengolahan cpo menjadi minyak goreng.","01262","PERKEBUNAN BUAH KELAPA SAWIT","7543","PENGUJI DAN PENILAI KUALITAS PRODUK (SELAIN PRODUK MAKANAN DAN MINUMAN)"
"memanen dan peruning kelapa sawit.memanen buah kelapa sawit.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"supir truk memuat buah sawit.membawa buah sawit dari kebun ke pabrik kelapa sawit menggunakan truk.transportasi pengantaran buah kelapa sawit ke pabrik kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"mandor sawit, mengawasi para pekerja di kebun kelapa sawit.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat dan menyemprot di kebun sawit.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"merawat kebun sawit milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat kebun sawit milik orang tua.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"satpam di pt sss.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","5414","PENJAGA KEAMANAN"
"menjaga toko sembako di pasar.sembako.toko sembako.","47249","PERDAGANGAN ECERAN MAKANAN LAINNYA","5223","ASISTEN PENJUALAN TOKO"
"menjaga pos atau security di pt.jasa keamanan.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","5414","PENJAGA KEAMANAN"
"memanen sawit di perusahaan.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit di pt.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"pemanen sawit di pt.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"merawat kebun sawit milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pemanen buah kelapa sawit.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mandor panen mengawasi pekerja lain di lahan kebun sawit.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat kebun sawit milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah sawit.kelapa sawit.pertanian.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen dan merawat kebun kelapa sawit.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"pengolahan buah kelapa sawit menjadi minyak cpo.minyak cpo.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"pengemasan atau packing air minum di pt tirta anugrah.air minum naida.produksi air minum.","11051","INDUSTRI AIR KEMASAN","9321","BURUH PENGEMASAN"
"mencangkul dan merawat kebun sawit milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mencangkul di kebun milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"buruh rawat sawit di pt taman asri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"menimbang kelapa sawit di pt ksa.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"merawat kebun sawit milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengajar di tk.jasa pendidikan.pendidikan.","85132","PENDIDIKAN TAMAN KANAK-KANAK SWASTA/RAUDATUL ATHFAL/BUSTANUL ATHFAL","2342","GURU ANAK USIA DINI"
"merawat kebun sawit milik sendiri.kelapa sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"guru olahraga disekolah sd n 2 tanjung terantang.jasa pendidikan.pendidikan.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","2341","GURU SEKOLAH DASAR"
"sekertaris bpd desa tanjung terantang.jasa pemerintahan bidang permusyawaratan desa.pemerintahan bidang permusyawaratan desa.","84129","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG SOSIAL LAINNYA BUKAN KESEHATAN, PENDIDIKAN, KEAGAMAAN DAN KEBUDAYAAN","2432","PROFESIONAL HUBUNGAN MASYARAKAT"
"membantu berjualan di diwarung.sembako dan minuman, serta pom mini.warung makanan minuman.","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5249","PEKERJA PENJUALAN YTDL"
"petani sayuran hortikultura.sayuran daun.petani hortikultura sayuran daun-daunan.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"penjual makanan/minuman ( sembako).makanan/ minuman.penyedia makanan/minuman (sembako).","47112","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)","5221","PEMILIK TOKO"
"konter hp(servis hp).jasa perbaikan hp.jasa perbaikan hp.","95210","REPARASI ALAT-ALAT ELEKTRONIK KONSUMEN","3114","TEKNISI TEKNIK ELEKTRONIK"
"merawat kebun sawit, mupuk, nyemprot, manen.tandan buah sawit.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"baby sitter.aktivitas jasa perawatan anak.pekerja perawatan anak.","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","5311","PEKERJA PERAWATAN ANAK"
"memanen sawit, nyemprot, mupuk sawit dikebun orang.tandan buah sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"petani jagung, kacang tanah, lombok (petani tanaman pangan).tanaman pangan jagung, kacang tanah, lombok.petani tanaman pangan.","01111","PERTANIAN JAGUNG","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"petani tanaman pangan jagung, kacang tanah, lombok.tanaman pangan jagung, kacang tanah, lombok.petani tanaman pangan.","01111","PERTANIAN JAGUNG","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"tukang bangunan.kontruksi bangunan pelabuhan ikan desa tanjung putri.pelabuhan tempat penampungan ikan.","42913","KONSTRUKSI BANGUNAN PELABUHAN PERIKANAN","3123","SUPERVISOR KONSTRUKSI"
"mejaga mini market.makanan dan minuman (barang sembako).makanan dan minuman (barang sembako).","47111","PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU DI MINIMARKET/SUPERMARKET/HYPERMARKET","5223","ASISTEN PENJUALAN TOKO"
"supir truk molen (limit beton).jasa angkut.pengangkutan.","49415","ANGKUTAN DARAT KHUSUS BUKAN BUS","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"kebersihan disampuraga baru.jasa kebersihan.kebersihan.","81210","AKTIVITAS KEBERSIHAN UMUM BANGUNAN","9129","TENAGA KEBERSIHAN LAINNYA"
"admin dirs citra husada.juru tata usaha dan keuangan rumah sakit.pelayanan kesehatan.","86103","AKTIVITAS RUMAH SAKIT SWASTA","4312","JURU TATA USAHA STATISTIK, KEUANGAN DAN ASURANSI"
"tukang pikul kayu.usaha pemungutan/pengangkutan kayu.pekerja kehutanan/pengangkutan.","02202","USAHA PEMUNGUTAN KAYU","6210","PEKERJA KEHUTANAN DAN YBDI"
"kepala desa tanjung terantang.jasa pemerintahan.pelayanan masyarakat.","84119","KEGIATAN ADMINISTRASI PEMERINTAHAN LAINNYA","1113","KETUA ADAT DAN KEPALA WILAYAH"
"bagian pendaftaran di disduk.jasa pemerintahan.pelayanan masyarakat.","84119","KEGIATAN ADMINISTRASI PEMERINTAHAN LAINNYA","4110","TENAGA PERKANTORAN UMUM"
"pemanen sawit, nyemprot, mupuk.tandan buah sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengangkut sampah.jasa kebersihan.kebersihan.","38110","PENGUMPULAN LIMBAH DAN SAMPAH TIDAK BERBAHAYA","9129","TENAGA KEBERSIHAN LAINNYA"
"bagian kepala produksi ditoko kue.jajan kue.toko kue.","10614","INDUSTRI TEPUNG CAMPURAN DAN ADONAN TEPUNG","5222","SUPERVISOR TOKO"
"mandor sawit di kebun sawit pak wayan.buah sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengurus pemanen yang ada di kebun sawit.buah sawit.pertanian.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"manen sawit, nyemprot, mupuk.tandan buah sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat kebun sawit, memupuk, menyemprot.tandan buah sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"bekerja dihypermart bagian permainan.permainan anak-anak.hiburan.","90090","AKTIVITAS HIBURAN, SENI DAN KREATIVITAS LAINNYA","5230","KASIR DAN PETUGAS TIKET"
"memanen sawit dikebun orang.tandan buah sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"jualan minuman es, pop ice, es campur, gorengan dipinggir jalan.makanan dan minuman.warung makan.","56304","KEDAI MINUMAN","5221","PEMILIK TOKO"
"manen, nyemprot, mupuk sawit.buah sawit.perkebunan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"petani sayuran hortikultura.sayuran daun.petani sayuran hortikultura daun-daunanan.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"petani sayuran hortikultura.sayuran daun.petani hortikultura sayuran daun-daunan.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"petani hortikultura sayuran sawi, bayam, daun bawang.sayuran daun.petani hortikultura sayuran dan dauanan.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"menanam sayuran diladang milik sendiri.sayuran.pertanian.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"mekanik/memperbaiki motor dibengkel milik sendiri.jasa reparasi motor.jasa reparasi motor.","45407","REPARASI DAN PERAWATAN SEPEDA MOTOR","7231","MEKANIK DAN TUKANG REPARASI KENDARAAN BERMOTOR"
"merawat/mengurus/pohon sawit sebagai petani sawit milik sendiri.tandan buah sawit segar.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berjualan makanan dan minuman dikantin sekolah.makanan/minuman.penyedia makanan dan minuman.","56102","RUMAH/WARUNG MAKAN","5212","PEDAGANG MAKANAN KAKI LIMA"
"usaha bengkel motor milik sendiri.jasa perbaikan.bengkel.","45406","PERDAGANGAN ECERAN SUKU CADANG SEPEDA MOTOR DAN AKSESORINYA","7231","MEKANIK DAN TUKANG REPARASI KENDARAAN BERMOTOR"
"membantu menjual sperepart motor.jasa penjualan.bengkel.","45406","PERDAGANGAN ECERAN SUKU CADANG SEPEDA MOTOR DAN AKSESORINYA","5249","PEKERJA PENJUALAN YTDL"
"mengajar bahasa arab di smp al manar.jasa pendidikan.pendidikan.","85122","PENDIDIKAN MENENGAH PERTAMA/TSANAWIYAH SWASTA","2330","GURU PENDIDIKAN MENENGAH"
"merawat kebun sawit pribadi, nyemprot, mupuk.tandan buah sawit.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"operator mesin broiler dipabrik sawit pt cbi.jasa pengolahan kelapa sawit (cpo).pengolahan kelapa sawit menjadi minyak mentah.","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","9329","BURUH INDUSTRI PENGOLAHAN YTDL"
"membangun rumah hunian sebagai buruh bangunan.rumah/bangunan tempat tinggal.kontruksi gedung hunian.","41011","KONSTRUKSI GEDUNG HUNIAN","9313","BURUH BANGUNAN"
"pekerja angkat/penata gudang rongsokan besi, kardus, aluminium, dll.rongsokan/ barang bekas.pekerja sortir/penata gudang rongsokan/barang bekas.","52109","PERGUDANGAN DAN PENYIMPANAN LAINNYA","9334","BURUH PENATA BARANG"
"ternak jangkrik.budidaya jangkrik.budidaya jangkrik.","01499","PEMBIBITAN DAN BUDIDAYA ANEKA TERNAK LAINNYA","6320","PETERNAK SUBSISTEN"
"menanam sayuran hortikultura.sayuran hijau daun-daunan.petani sayuran hortikultura.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"budidaya jangkrik.binatang jangkrik.budidaya jangkrik.","01499","PEMBIBITAN DAN BUDIDAYA ANEKA TERNAK LAINNYA","6320","PETERNAK SUBSISTEN"
"kerja diwarung nasi tiwul.menjual makanan/minuman.makanan/minuman.","56102","RUMAH/WARUNG MAKAN","5131","PRAMUSAJI"
"sales diapers bayi dan anak-anak.menjual diapers.jasa penjualan.","47994","PERDAGANGAN ECERAN KELILING TEKSTIL, PAKAIAN, ALAS KAKI DAN BARANG KEPERLUAN PRIBADI","5242","PERAGA PENJUALAN"
"menanam sayuran, mencangkul, mencabut rumput, memanen sayur.sayuran.pertanian.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"menanam sayur, mencabut rumput, menyiram sayur.sayuran.pertanian.","01131","PERTANIAN HORTIKULTURA SAYURAN DAUN","6111","PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM"
"pembuatan kusen, pintu, jendela (mebel).kusen, pintu, jendela.industri pembuatan kusen, pintu dan kusen (mebel).","16221","INDUSTRI BARANG BANGUNAN DARI KAYU","8219","PERAKIT YTDL"
"membangun rumah hunian sebagai buruh bangunan.rumah/bangunan tempat tinggal.kontruksi gedung hunian.","41011","KONSTRUKSI GEDUNG HUNIAN","9313","BURUH BANGUNAN"
"tukang servis kerusakan saluran pipa pdam tirta arut kba.jasa perbaikan saluran pipa.jasa perbaikan pipa saluran air.","71204","JASA INSPEKSI TEKNIK INSTALASI","7126","PEKERJA PERPIPAAN"
"pemborong konstruksi gedung hunian.rumah/bangunan tempat tinggal.konstruksi gedung hunian.","41011","KONSTRUKSI GEDUNG HUNIAN","3123","SUPERVISOR KONSTRUKSI"
"menyemprot dan memanen sawit dikebun orang.kelapa sawit.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"merawat kebun sawit sendiri.buat sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"sopir bank bri antar uang ke atm.jasa sopir.perbankan.","66199","AKTIVITAS PENUNJANG JASA KEUANGAN LAINNYA YTDL","8322","PENGEMUDI MOBIL, TAKSI DAN VAN"
"pemborong konstruksi gedung hunian.rumah bangunan tempat tinggal.konstruksi gedung hunian.","41011","KONSTRUKSI GEDUNG HUNIAN","3123","SUPERVISOR KONSTRUKSI"
"bekerja sebagai satpam kantor distributor rokok djarum.jasa keamanan.rokok djarum.","80100","AKTIVITAS KEAMANAN SWASTA","5414","PENJAGA KEAMANAN"
"sopir tangki cpo pt mdp.karyawan sopir tangki.jasa sopir.","52299","AKTIVITAS PENUNJANG ANGKUTAN LAINNYA YTDL","8332","PENGEMUDI TRUK BERAT DAN TRUK KONTAINER"
"menjual sayur masak.makanan.warung makan.","47245","PERDAGANGAN ECERAN DAGING DAN IKAN OLAHAN","5212","PEDAGANG MAKANAN KAKI LIMA"
"membangun rumah hunian sebagai buruh bangunan.rumah/bangunan tempat tinggal.konstruksi gedung hunian.","41011","KONSTRUKSI GEDUNG HUNIAN","9313","BURUH BANGUNAN"
"administrasi operasional gudang, input barang datang dan keluar.minyak goreng.industri minyak goreng.","52108","PENGELOLA GUDANG SISTEM RESI GUDANG","4321","JURU TATA USAHA PERGUDANGAN"
"membuat kue dijual online.kripik kue kering.makanan ringan.","10710","INDUSTRI PRODUK ROTI DAN KUE","7512","PEMBUAT ROTI, KUE, DAN KEMBANG GULA"
"membantu menjual kue kering dan jajanan anak.kripik, jajanan anak.perdagangan.","47242","PERDAGANGAN ECERAN ROTI, KUE KERING, SERTA KUE BASAH DAN SEJENISNYA","5249","PEKERJA PENJUALAN YTDL"
